,sku,forecast_period,interval,last_date,2019-06,2019-07,2019-08,2019-09,2019-10
1453,MX914665,5,M,2019-05-28,1.0,0.0,0.0,0.0,0.0
1454,MX914873,5,M,2019-05-28,1.0,0.0,0.0,0.0,0.0
1455,MX914902,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1456,MX914915,5,M,2019-05-28,2.0,1.0,5.0,4.0,2.0
1457,MX915073,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1458,MX915075,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1459,MX915136,5,M,2019-05-28,9.0,10.0,8.0,5.0,9.0
1460,MX915566,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1461,MX916084,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1462,MX916246,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1463,MX916247,5,M,2019-05-28,3.0,3.0,3.0,3.0,3.0
1464,MX916248,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1465,MX916249,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1466,MX916470,5,M,2019-05-28,3.0,2.5,2.75,2.625,2.688
1467,MX917066,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1468,MX917068,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1469,MX917082,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1470,MX917101,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1471,MX917102,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1472,MX917103,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1473,MX917140,5,M,2019-05-28,2.0,2.0,1.0,2.0,2.0
1474,MX917145,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1475,MX917930,5,M,2019-05-28,3.0,3.0,3.0,3.0,3.0
1476,MX917942,5,M,2019-05-28,3.0,3.0,3.0,3.0,3.0
1477,MX917944,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1478,MX918018,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1479,MX918021,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1480,MX918022,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1481,MX918030,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1482,MX918033,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1483,MX918114,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1484,MX919364,5,M,2019-05-28,5.0,5.0,5.0,5.0,5.0
1485,MX919965,5,M,2019-05-28,5.0,5.0,5.0,5.0,5.0
1486,MX921077,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1487,MX922011,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1488,MX923857,5,M,2019-05-28,4.0,10.0,10.0,8.0,8.0
1489,MX924589,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1490,MX924890,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1491,MX925118,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1492,MX926111,5,M,2019-05-28,1.0,0.0,0.0,0.0,0.0
1493,MX927088,5,M,2019-05-28,7.0,5.0,9.0,6.0,5.0
1494,MX928085,5,M,2019-05-28,3.75,3.125,3.438,3.281,3.359
1495,MX928097,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1496,MX928284,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1497,MX928506,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1498,MX928507,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1499,MX928612,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1500,MX928706,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1501,MX929041,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1502,MX929626,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1503,MX929692,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1504,MX930003,5,M,2019-05-28,1.0,0.0,0.0,1.0,0.0
1505,MX930201,5,M,2019-05-28,1.5,1.25,1.375,1.312,1.344
1506,MX931025,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1507,MX931212,5,M,2019-05-28,3.0,2.5,2.75,2.625,2.688
1508,MX931342,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1509,MX932314,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1510,MX932787,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1511,MX932788,5,M,2019-05-28,0.75,0.625,0.688,0.656,0.672
1512,MX932789,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1513,MX932791,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1514,MX932821,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1515,MX933426,5,M,2019-05-28,3.0,2.5,2.75,2.625,2.688
1516,MX933443,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1517,MX933446,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1518,MX933447,5,M,2019-05-28,2.25,1.875,2.062,1.969,2.016
1519,MX933633,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1520,MX933698,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1521,MX933872,5,M,2019-05-28,0.0,0.0,0.0,0.0,1.0
1522,MX934041,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1523,MX934140,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1524,MX934314,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1525,MX934336,5,M,2019-05-28,3.0,2.5,2.75,2.625,2.688
1526,MX934388,5,M,2019-05-28,3.0,2.5,2.75,2.625,2.688
1527,MX934582,5,M,2019-05-28,3.75,3.125,3.438,3.281,3.359
1528,MX934583,5,M,2019-05-28,3.75,3.125,3.438,3.281,3.359
1529,MX934584,5,M,2019-05-28,3.75,3.125,3.438,3.281,3.359
1530,MX934639,5,M,2019-05-28,2.25,1.875,2.062,1.969,2.016
1531,MX934722,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1532,MX934832,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1533,MX934835,5,M,2019-05-28,0.0,1.0,0.0,0.0,0.0
1534,MX935942,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1535,MX937107,5,M,2019-05-28,0.0,1.0,1.0,1.0,1.0
1536,MX937355,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1537,MX937554,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1538,MX937592,5,M,2019-05-28,3.0,3.0,3.0,3.0,3.0
1539,MX937910,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1540,MX938276,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1541,MX938391,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1542,MX938418,5,M,2019-05-28,1.0,0.0,0.0,0.0,0.0
1543,MX938743,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1544,MX938897,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1545,MX939275,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1546,MX939682,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1547,MX939686,5,M,2019-05-28,0.0,1.0,1.0,1.0,1.0
1548,MX939688,5,M,2019-05-28,2.0,2.0,2.0,2.0,2.0
1549,MX939689,5,M,2019-05-28,2.0,2.0,2.0,2.0,2.0
1550,MX939850,5,M,2019-05-28,10.0,8.0,8.0,8.0,8.0
1551,MX940108,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1552,MX940307,5,M,2019-05-28,3.75,3.125,3.438,3.281,3.359
1553,MX940660,5,M,2019-05-28,1.5,1.25,1.375,1.312,1.344
1554,MX942895,5,M,2019-05-28,4.0,4.0,4.0,4.0,4.0
1555,MX942903,5,M,2019-05-28,3.0,3.0,3.0,3.0,3.0
1556,MX942904,5,M,2019-05-28,3.0,3.0,3.0,3.0,3.0
1557,MX945664,5,M,2019-05-28,0.75,0.625,0.688,0.656,0.672
1558,MX945665,5,M,2019-05-28,0.75,0.625,0.688,0.656,0.672
1559,MX945769,5,M,2019-05-28,3.75,3.125,3.438,3.281,3.359
1560,MX945770,5,M,2019-05-28,3.75,3.125,3.438,3.281,3.359
1561,MX945776,5,M,2019-05-28,1.0,2.0,1.0,1.0,1.0
1562,MX946391,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1563,MX947327,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1564,MX947795,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1565,MX947796,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1566,MX947798,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1567,MX947799,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1568,MX947802,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1569,QA106713,5,M,2019-05-28,5.0,5.0,5.0,5.0,5.0
1570,QA106979,5,M,2019-05-28,2.0,2.0,2.0,2.0,2.0
1571,QC000010,5,M,2019-05-28,3.0,2.5,2.75,2.625,2.688
1572,QC000011,5,M,2019-05-28,3.0,2.5,2.75,2.625,2.688
1573,QC000046,5,M,2019-05-28,6.0,8.0,10.0,4.0,7.0
1574,QC000124,5,M,2019-05-28,2.0,13.0,7.0,2.0,13.0
1575,QC000199,5,M,2019-05-28,0.0,0.0,1.0,0.0,0.0
1576,QC000249,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1577,QC000272,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1578,QC000273,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1579,QC000490,5,M,2019-05-28,10.0,69.0,64.0,64.0,40.0
1580,QC000585,5,M,2019-05-28,16.0,16.0,14.0,14.0,15.0
1581,QC000687,5,M,2019-05-28,1.0,1.0,1.0,1.0,1.0
1582,QY009006,5,M,2019-05-28,35.0,35.0,66.0,9.0,2.0
1583,QY010009,5,M,2019-05-28,5.0,4.0,5.0,5.0,5.0
1584,QY012084,5,M,2019-05-28,5.0,4.0,1.0,1.0,24.0
1585,QY012363,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1586,QY012373,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1587,QY012379,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1588,QZ010758,5,M,2019-05-28,27.0,15.0,5.0,27.0,15.0
1589,QZ030392,5,M,2019-05-28,4.0,4.0,4.0,4.0,4.0
1590,QZ049913,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1591,QZ049915,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1592,S006420808,5,M,2019-05-28,4.0,4.0,4.0,4.0,4.0
1593,S110430920,5,M,2019-05-28,4.0,4.0,4.0,4.0,4.0
1594,S110497750,5,M,2019-05-28,4.0,4.0,4.0,4.0,4.0
1595,S540364000,5,M,2019-05-28,0.0,0.0,0.0,0.0,1.0
1596,S540365000,5,M,2019-05-28,0.0,0.0,0.0,0.0,0.0
1597,S570513000,5,M,2019-05-28,2.0,2.0,2.0,2.0,2.0
1598,S746173010,5,M,2019-05-28,3.0,3.0,3.0,3.0,3.0
